"","gender","ethnicity","first_name","last_name","Avenger","Superhero","year_birth","income"
"1747",1,2,"Sydney","Herbst",FALSE,FALSE,1978,108923.015225156
"1748",0,3,"Ronald","Martinez",FALSE,FALSE,1978,82449.135807223
"1749",0,1,"Charles","Benally",FALSE,FALSE,1992,32653.1408889897
"1750",1,2,"Bu Sun","Truong",FALSE,FALSE,1925,3142.57967006929
"1751",0,1,"James","Cuthair",FALSE,FALSE,1992,31862.8271157597
"1752",1,2,"Helen","Sima",FALSE,FALSE,1949,60150.422333239
"1753",1,2,"Melanie","Crummett",FALSE,FALSE,1976,106446.583339376
"1754",0,1,"Regal","Silas",FALSE,FALSE,1921,1347.52500008989
"1755",1,6,"Tasneem","el-Rahman",FALSE,FALSE,1954,79661.3728683252
"1756",0,5,"Nicholas","Burch",FALSE,FALSE,1973,100751.1074113
"1757",0,5,"Nicholas","Rydlund",FALSE,FALSE,1933,8943.64643736875
"1758",1,6,"Mahmooda","al-Faris",FALSE,FALSE,1997,33789.085119924
"1759",0,1,"Laten","Chavez",FALSE,FALSE,1997,29779.8702573935
"1760",1,6,"Tharwa","al-Khalid",FALSE,FALSE,1937,18669.1945705594
"1761",0,5,"Keenan","Strole",FALSE,FALSE,1960,89311.8965816856
"1762",1,6,"Shameema","el-Shahan",FALSE,FALSE,1932,9152.57501582401
"1763",0,1,"Windy","Turner",FALSE,FALSE,1946,40162.4516312972
"1764",0,3,"Miles","Vaughn",FALSE,FALSE,1949,48507.94374874
"1765",0,3,"Marques","Williams",FALSE,FALSE,1988,47332.2382951759
"1766",1,4,"Angelica","Hernandez",FALSE,FALSE,1969,127193.151164995
"1767",1,4,"Jennifer","Valencia",FALSE,FALSE,1941,28985.9949697182
"1768",1,4,"Evelyn","Flores",FALSE,FALSE,1998,38066.7392043227
"1769",1,4,"Romeo","Ramirez",FALSE,FALSE,1946,46686.2813096842
"1770",1,4,"Elizabeth","Castanon",FALSE,FALSE,1931,8427.38494386171
"1771",1,4,"Maria","Pena",FALSE,FALSE,2004,35243.4299034874
"1772",0,3,"Gregory","Meeks",FALSE,FALSE,1920,1016.39530236111
"1773",1,2,"Isabel","Cheung",FALSE,FALSE,1996,32356.5553834859
"1774",0,1,"Ethen","Cabral-Hollowhorn",FALSE,FALSE,1920,1081.90375462315
"1775",0,1,"Carl","Bellow",FALSE,FALSE,1927,3420.74247042429
"1776",1,4,"Anay","Martinez",FALSE,FALSE,2001,37324.7687868748
"1777",1,6,"Haleema","el-Zafar",FALSE,FALSE,1954,84347.8324451114
"1778",0,1,"Brian","Dettmann",FALSE,FALSE,1989,45758.5745105836
"1779",0,3,"Ameri","Williams",FALSE,FALSE,1999,30956.2860907871
"1780",1,2,"Cindy","Aligaen",FALSE,FALSE,1980,98893.4342751053
"1781",0,5,"Triston","Walker Brossier",FALSE,FALSE,1930,5999.63038556262
"1782",1,6,"Inaaya","el-Mohamed",FALSE,FALSE,1996,37294.2460619454
"1783",1,4,"Trina","Martinez",FALSE,FALSE,1921,1641.57926006994
"1784",1,4,"Selena","Torres",FALSE,FALSE,1964,126410.453219706
"1785",1,4,"Abril","Sotelo",FALSE,FALSE,1958,110252.659159589
"1786",1,6,"Sahheeda","al-Khawaja",FALSE,FALSE,1988,62771.3902021036
"1787",0,5,"Alexander","Kogle",FALSE,FALSE,1959,82416.406281252
"1788",1,4,"Ayanna","Alegria-Ugalde",FALSE,FALSE,2004,38466.0612548486
"1789",0,3,"Ja Rel","Pier",FALSE,FALSE,1927,3560.51482964076
"1790",0,1,"Kevin","Kreul",FALSE,FALSE,1923,1722.39794913874
"1791",1,4,"Monica","Castellon Jr",FALSE,FALSE,1947,52801.5402007208
"1792",1,6,"Hadeel","al-Saah",FALSE,FALSE,1997,37116.1194314223
"1793",0,3,"Natnael","Bell",FALSE,FALSE,1983,69160.1013404189
"1794",1,6,"Ghaaziya","el-Hadi",FALSE,FALSE,1928,5058.03556783447
"1795",1,6,"Ghaaliya","el-Kaiser",FALSE,FALSE,2000,36712.1116654817
"1796",1,6,"Atheer","el-Habibi",FALSE,FALSE,1955,90411.7242625297
"1797",0,3,"Khamel","Saye",FALSE,FALSE,1957,87316.4566442949
"1798",1,2,"Aya","Chundru",FALSE,FALSE,1957,102428.244601957
"1799",1,2,"Kikue","Thach",FALSE,FALSE,1946,46174.1332136215
"1800",1,6,"Fuaada","el-Moussa",FALSE,FALSE,1977,114026.320063202
"1801",1,4,"Jessica","Ruiz",FALSE,FALSE,1937,18977.9163874226
"1802",1,2,"Jennifer","Quitugua",FALSE,FALSE,1931,8711.61688206131
"1803",0,3,"James-Michael","Smith",FALSE,FALSE,1962,104037.183751992
"1804",0,1,"Louis","Burke",FALSE,FALSE,1950,57924.2212454535
"1805",1,2,"Jessica","Dronavalli",FALSE,FALSE,1962,131088.877383019
"1806",1,4,"Kaylee","Perez",FALSE,FALSE,1991,43468.5517186918
"1807",1,6,"Miska","al-Sulaiman",FALSE,FALSE,1966,125426.238072224
"1808",0,3,"Gabriel","Moore",FALSE,FALSE,1951,58911.7683081015
"1809",1,4,"Alicia","Cano",FALSE,FALSE,1940,26102.8492039413
"1810",1,4,"Melissa","Deleon",FALSE,FALSE,1939,26252.3778350602
"1811",1,2,"Caitlin","Gilmore",FALSE,FALSE,1970,130241.497184659
"1812",1,2,"Nichole","Patel",FALSE,FALSE,1953,79768.9327142185
"1813",1,4,"Kassandra","Orta Griego",FALSE,FALSE,1968,134320.558140518
"1814",1,2,"Amy","Szeto",FALSE,FALSE,1946,52413.5625153255
"1815",1,6,"Naseera","al-Mitri",FALSE,FALSE,1972,130361.727680546
"1816",0,5,"Alexander","Lamontagne",FALSE,FALSE,1968,104445.8175673
"1817",1,6,"Zuhaira","al-Mahmoud",FALSE,FALSE,1987,68245.0653890856
"1818",1,4,"Alexis","Santiago",FALSE,FALSE,1947,48568.6382817271
"1819",0,5,"Nicholas","Chandler",FALSE,FALSE,1949,57789.8171284353
"1820",1,4,"Diana","Aviles",FALSE,FALSE,1952,81287.3632941413
"1821",0,1,"Jagger","Richardson",FALSE,FALSE,1986,51933.7226884949
"1822",1,2,"Megan","Nakamura",FALSE,FALSE,1978,104251.762391443
"1823",1,4,"Markita","Morales Lopez",FALSE,FALSE,1960,120471.047785111
"1824",0,1,"Cody","Sronce",FALSE,FALSE,1939,20150.9808892213
"1825",0,3,"Trayvon","Anderson",FALSE,FALSE,1969,100277.47325672
"1826",0,1,"Brandon","Roberts",FALSE,FALSE,1970,103818.863900884
"1827",0,5,"Christopher","Austin",FALSE,FALSE,1994,31129.8275541878
"1828",0,5,"Scott","Cerio Bernstein",FALSE,FALSE,1962,105158.285780377
"1829",1,6,"Abeer","el-Jaffer",FALSE,FALSE,1945,44326.4072909585
"1830",0,1,"Christopher","Kee",FALSE,FALSE,1936,13811.071219416
"1831",0,5,"Christopher","Marshall",FALSE,FALSE,1971,106154.763925129
"1832",0,3,"Shomari","Hamilton",FALSE,FALSE,1942,25538.3074305158
"1833",0,5,"Stephen","Eger",FALSE,FALSE,1922,1466.72266908151
"1834",0,3,"Antonio","Bowser",FALSE,FALSE,1932,8120.05850391279
"1835",1,4,"Anessa","Vazquez",FALSE,FALSE,1935,13762.3803322461
"1836",1,2,"Ashwini","Asuega",FALSE,FALSE,1933,11543.6369614203
"1837",1,2,"Ellen","Wang",FALSE,FALSE,1995,37755.4395836464
"1838",0,1,"Henry","Montoya",FALSE,FALSE,1922,1516.3643520144
"1839",0,3,"Robert","Lanier",FALSE,FALSE,1982,76598.4732848888
"1840",1,4,"Nallely","Carrillo",FALSE,FALSE,1932,9024.30491593309
"1841",0,1,"Dillon","Breckenridge",FALSE,FALSE,1996,28669.1941490548
"1842",0,1,"Kenneth","Huppert",FALSE,FALSE,1985,57102.0742567221
"1843",0,5,"Nikolai","Megory-Cohen",FALSE,FALSE,1980,71524.2564638573
"1844",0,3,"Jaycee","Johnson",FALSE,FALSE,1954,75543.5971751259
"1845",1,4,"Diana","Hernandez",FALSE,FALSE,2004,37186.865305806
"1846",1,2,"Eliza","Cha",FALSE,FALSE,1961,110528.016965846
"1847",0,1,"Brandon","Nelson",FALSE,FALSE,1966,107674.144810557
"1848",1,4,"Larisa","Martinez",FALSE,FALSE,1998,34826.8660948787
"1849",0,5,"Nicholas","Losik",FALSE,FALSE,1995,29018.6053836189
"1850",0,5,"Rally","Underwood",FALSE,FALSE,1946,40918.100109907
"1851",1,4,"Nicole","Mathews",FALSE,FALSE,1958,121409.584809056
"1852",0,5,"Cody","Onda",FALSE,FALSE,1977,88465.2523018574
"1853",1,4,"Lucia","Calleros",FALSE,FALSE,1945,44668.1399336923
"1854",1,2,"Nutthavasa","Stegmayer",FALSE,FALSE,1952,80594.5384671886
"1855",0,3,"Darius","Greenfield",FALSE,FALSE,1989,44049.4691105684
"1856",1,2,"Katherine","Macdougall",FALSE,FALSE,1923,2342.41909514865
"1857",0,3,"Devon","Sozi",FALSE,FALSE,2000,29241.1287704579
"1858",1,4,"Karen","Sanchez",FALSE,FALSE,1934,14000.6081656052
"1859",1,6,"Iffat","el-Salehi",FALSE,FALSE,1997,35395.8351820621
"1860",1,2,"Bryanna","Lee",FALSE,FALSE,1929,5666.21431863222
"1861",1,4,"Brittany","Garcia",FALSE,FALSE,1961,113796.010749128
"1862",1,2,"Nia","Salihi",FALSE,FALSE,1991,47024.1879972534
"1863",0,5,"Levi","Achziger",FALSE,FALSE,1957,76844.2114239826
"1864",1,6,"Shakeela","al-Abdoo",FALSE,FALSE,1952,73544.3834309061
"1865",0,3,"Idalis","Mcbryde",FALSE,FALSE,1932,7818.31100460599
"1866",0,3,"Chaysen","Francis",FALSE,FALSE,1927,3722.64948194389
"1867",0,3,"Devon","Robinson",FALSE,FALSE,1991,36134.6662150098
"1868",0,3,"Isaac","Coulter",FALSE,FALSE,1929,5087.00823324413
"1869",0,1,"Charles","L'Hirondelle",FALSE,FALSE,1955,69391.4864341598
"1870",1,4,"Brittany","Bravo-Herrera",FALSE,FALSE,1987,62336.9475292944
"1871",0,1,"Sylis","Werner",FALSE,FALSE,1992,34313.8663720024
"1872",0,1,"Nicholas","Bauer",FALSE,FALSE,1991,35387.7689676347
"1873",0,5,"Christian","Clark",FALSE,FALSE,2000,29303.4288599988
"1874",1,4,"Margarita","Gracia",FALSE,FALSE,1986,64561.7645740458
"1875",0,1,"Dante","Stufflebean",FALSE,FALSE,1934,10046.7866998227
"1876",1,4,"Monique","Palomera-Garcia",FALSE,FALSE,1926,3879.97998370113
"1877",1,4,"Jessica","Benevidez",FALSE,FALSE,1963,117957.507189588
"1878",0,5,"Dallas","Loughrey",FALSE,FALSE,1921,1275.4311265902
"1879",0,3,"Jaylon","Thomas",FALSE,FALSE,1956,73554.8520917702
"1880",0,3,"Marcus","Willis",FALSE,FALSE,1937,15986.5936590829
"1881",0,3,"Jordan","Hoke",FALSE,FALSE,1963,95557.6755694086
"1882",1,2,"Stephanie","Kobayashi",FALSE,FALSE,1926,3881.75483805736
"1883",0,1,"Jared","Begaye",FALSE,FALSE,1971,93464.2639476418
"1884",0,1,"Christopher","Cotonuts",FALSE,FALSE,1956,78317.1603153158
"1885",1,4,"Briana","Medina",FALSE,FALSE,1933,11630.6220230194
"1886",1,4,"Tatiana","Pacheco",FALSE,FALSE,2003,37714.0774908398
"1887",1,2,"Pazao","Aslami",FALSE,FALSE,1922,1883.66989376019
"1888",0,1,"Ronald","Trujillo",FALSE,FALSE,1964,100079.817661596
"1889",1,6,"Nawfa","al-Habeeb",FALSE,FALSE,1983,74080.2631985741
"1890",0,5,"Adam","Walter",FALSE,FALSE,1923,1734.64851987465
"1891",0,1,"Franklin","Perry",FALSE,FALSE,1933,8453.6879795413
"1892",0,3,"Leon","Wright",FALSE,FALSE,2001,29116.2666433444
"1893",1,6,"Waseema","el-Zadeh",FALSE,FALSE,1945,47629.7534968035
"1894",1,6,"Hishma","al-Mohammad",FALSE,FALSE,1982,84214.8359250581
"1895",1,6,"Shafee'a","el-Shaheed",FALSE,FALSE,1960,108976.33877696
"1896",0,3,"Corey","Moore",FALSE,FALSE,1961,102476.536821661
"1897",0,1,"Gabriel","Silas",FALSE,FALSE,1920,969.207645238849
"1898",0,5,"Xavier","Littleton",FALSE,FALSE,1944,30442.0485703226
"1899",1,2,"Annemarie","Wang",FALSE,FALSE,1946,50654.8412195632
"1900",0,1,"Alejandro","Morris",FALSE,FALSE,1944,36936.2978302926
"1901",0,1,"Matias","Krien",FALSE,FALSE,1946,41627.2030559511
"1902",1,6,"Wardiyya","al-Mansour",FALSE,FALSE,1990,49692.1356987519
"1903",1,6,"Sameera","el-Attar",FALSE,FALSE,1932,9865.72663076341
"1904",0,3,"Marqueice","Simbenga",FALSE,FALSE,1939,20279.5576383999
"1905",0,5,"Christopher","Yardeny",FALSE,FALSE,1986,53557.4631173668
"1906",1,2,"Alexandra","Langcauon",FALSE,FALSE,1947,48206.67906347
"1907",1,2,"Jimin","Tang",FALSE,FALSE,1951,77426.9730779605
"1908",1,2,"Thao","Sater",FALSE,FALSE,1920,1197.77540528839
"1909",0,5,"Max","Baumgartner",FALSE,FALSE,1949,47206.9763714686
"1910",0,3,"Damian","Henderson",FALSE,FALSE,1935,11667.4396437325
"1911",0,3,"Tyrelle","Eisom",FALSE,FALSE,1977,86162.1705547608
"1912",1,6,"Jawhara","al-Abbas",FALSE,FALSE,1983,83033.9823106731
"1913",1,4,"Taleah","Jones",FALSE,FALSE,1978,88457.7313845268
"1914",1,2,"Vanessa","Hoshiko",FALSE,FALSE,1926,3686.85290358967
"1915",0,1,"Jabril","Martinez",FALSE,FALSE,1931,6603.47768105752
"1916",0,5,"Tyler","Mayberry",FALSE,FALSE,1957,82384.2132683871
"1917",1,2,"Amy","Song",FALSE,FALSE,1921,1602.87057786835
"1918",1,4,"Carmen","Martinez",FALSE,FALSE,1928,5487.84385423197
"1919",1,4,"Kayla","Hernandez",FALSE,FALSE,1970,132660.562495593
"1920",1,6,"Naseeba","al-Rehmann",FALSE,FALSE,1978,104859.187142801
"1921",0,3,"Montsho","Bagneris",FALSE,FALSE,1957,82856.3983991769
"1922",0,5,"Michael","Steinback",FALSE,FALSE,1982,65648.2822626841
"1923",1,6,"Hujja","al-Hamdan",FALSE,FALSE,1941,30520.1068881833
"1924",1,6,"Farhaana","el-Molla",FALSE,FALSE,1943,41056.4116244673
"1925",0,3,"Sahel","Belay-Gebru",FALSE,FALSE,1996,32443.2632794929
"1926",1,6,"Naseera","el-Hakeem",FALSE,FALSE,1999,36489.0544285261
"1927",0,3,"Morgan","Edwards",FALSE,FALSE,1997,30133.136870967
"1928",0,5,"Nathan","Hemingway",FALSE,FALSE,1990,40028.5931216755
"1929",0,1,"Patrick","Vinson",FALSE,FALSE,1950,56907.6074361668
"1930",1,6,"Tahiyya","al-Habeeb",FALSE,FALSE,1948,57522.7664937377
"1931",0,5,"James","Rekemeyer",FALSE,FALSE,1955,79481.0961806603
"1932",1,6,"Haafiza","al-Khawaja",FALSE,FALSE,1977,116296.208605873
"1933",1,2,"Chimi","Varghese",FALSE,FALSE,1953,77806.2646762424
"1934",0,3,"Jesse","Brown",FALSE,FALSE,2005,30382.1234621156
"1935",0,3,"Alexander","Smith",FALSE,FALSE,1955,75818.838409865
"1936",0,5,"Julian","Shanaberger",FALSE,FALSE,1924,2285.35641942957
"1937",1,4,"Larae","Orrantia",FALSE,FALSE,1928,4643.09241387709
"1938",1,6,"Nooriyya","el-Dada",FALSE,FALSE,1965,120763.722812022
"1939",1,4,"Joseli","Barraza",FALSE,FALSE,1981,85230.5717339767
"1940",0,1,"Ian","Aldaco",FALSE,FALSE,1949,48517.1455773364
"1941",0,1,"Devyn","Fernandez",FALSE,FALSE,1999,31097.9884052924
"1942",0,3,"Tre","Fields",FALSE,FALSE,1958,91045.5580366857
"1943",1,6,"Husniyya","el-Javid",FALSE,FALSE,1945,44044.8125015969
"1944",1,6,"Najaat","el-Islam",FALSE,FALSE,1961,110102.844318299
"1945",0,1,"Grayson","Gonzales",FALSE,FALSE,1976,100443.419295264
"1946",0,1,"Jorge","Huff",FALSE,FALSE,1968,102175.564638939
"1947",1,2,"Katie","Schmidt",FALSE,FALSE,1949,59882.8851954448
"1948",0,5,"Vincent","Garland",FALSE,FALSE,1927,3606.06529955424
"1949",0,5,"Dalton","Locke",FALSE,FALSE,1927,3833.25564558881
"1950",0,1,"Benjamin","Dubus",FALSE,FALSE,1979,85446.2507864345
"1951",0,3,"Giovanni","Hines",FALSE,FALSE,1978,87782.8150855212
"1952",0,1,"Braxton","Silas",FALSE,FALSE,1962,105256.030076616
"1953",0,3,"Ethan","Brown",FALSE,FALSE,1924,2096.80688010308
"1954",0,3,"Joseph","Sparks",FALSE,FALSE,1923,1826.41705589155
"1955",1,6,"Mayyaada","el-Quadri",FALSE,FALSE,1962,115993.290526186
"1956",0,5,"Kyle","Cornish",FALSE,FALSE,1925,2529.69269001177
"1957",0,3,"Andre","Hassan",FALSE,FALSE,1956,73244.0325272761
"1958",0,5,"Tanner","Johnson",FALSE,FALSE,1974,88206.7903803265
"1959",0,3,"Kayree","Barnes",FALSE,FALSE,1952,63107.3768656627
"1960",0,5,"Louis","Whitehead",FALSE,FALSE,1968,107611.310403105
"1961",1,4,"Tania","Molina-Rivera",FALSE,FALSE,2002,38993.3128088211
"1962",1,4,"Mayra","Duenez",FALSE,FALSE,1951,66107.047748128
"1963",0,5,"Jacob","Aines",FALSE,FALSE,1973,99211.4999381982
"1964",1,4,"Sylvia","Rodriguez-Sierra",FALSE,FALSE,1946,49062.2685870789
"1965",1,6,"Kawthar","el-Mona",FALSE,FALSE,1936,15975.6375474284
"1966",1,4,"Randi","Jimenez",FALSE,FALSE,1985,67480.1403734322
"1967",0,3,"Monta","Moore",FALSE,FALSE,1961,94692.4907585833
"1968",1,6,"Amaani","el-Abdella",FALSE,FALSE,1935,13820.7875064369
"1969",0,1,"Daniel","Thompson",FALSE,FALSE,1967,99996.6529714031
"1970",0,5,"Josh","Dreiling",FALSE,FALSE,1963,95464.3757248541
"1971",1,4,"Savannah","Benzor",FALSE,FALSE,1935,13220.4782275445
"1972",0,5,"Dylan","Morelli",FALSE,FALSE,1924,2324.56707972814
"1973",1,4,"Vanessa","Velazquez",FALSE,FALSE,1974,123959.073800844
"1974",1,4,"Haley","Villarreal",FALSE,FALSE,1957,99185.3291638496
"1975",0,5,"Matthew","Ortiz",FALSE,FALSE,1958,96818.2942051676
"1976",1,2,"Nicole","Lu",FALSE,FALSE,1995,34337.0695308116
"1977",0,1,"Carlito","Nguyen",FALSE,FALSE,1921,1282.37073289215
"1978",1,2,"Tia","Lee",FALSE,FALSE,2003,38342.5495854091
"1979",0,1,"David","Martin",FALSE,FALSE,1966,105468.676336234
"1980",0,5,"Dakota","Lownsberry",FALSE,FALSE,1923,1749.27653563786
"1981",0,3,"Kenneth","Mohamed",FALSE,FALSE,1972,98511.4604629831
"1982",0,1,"Brendin","Clark",FALSE,FALSE,1978,94454.1831216903
"1983",1,2,"Jasmine","Kim",FALSE,FALSE,1994,35278.2470013546
"1984",0,3,"George","Anderson",FALSE,FALSE,1941,24581.8917207556
"1985",1,4,"Maysa","Malacara",FALSE,FALSE,1951,77676.4933535512
"1986",0,5,"Matthew","Hardarson",FALSE,FALSE,1948,48883.5873807191
"1987",0,1,"Randy","Allison",FALSE,FALSE,2003,32143.6496079659
"1988",1,2,"Torrey","Lofgren",FALSE,FALSE,1942,33480.0551287468
"1989",1,2,"Loan Mai","Khanom",FALSE,FALSE,1949,63856.6428920537
"1990",1,6,"Hamda","el-Zafar",FALSE,FALSE,1974,120734.937443871
"1991",1,4,"Sonya","Saenz Holtzhauser",FALSE,FALSE,1982,91401.0164237876
"1992",1,2,"Maeve","Sherpa",FALSE,FALSE,1961,119574.692107351
"1993",0,5,"Kenton","Maki",FALSE,FALSE,1960,87822.50622346
"1994",1,2,"Gina","Sakai",FALSE,FALSE,1969,122126.212378834
"1995",0,5,"James","Fox",FALSE,FALSE,1952,57914.8301503123
"1996",0,1,"Benjamin","Duvall",FALSE,FALSE,1971,100147.300244945
"1997",1,6,"Awda","el-Hallal",FALSE,FALSE,1973,112886.045230549
"1998",1,2,"Zohal","Heilman",FALSE,FALSE,1933,10585.9040067484
"1999",0,3,"Matthew","Turner",FALSE,FALSE,1976,84704.9216809559
"2000",0,5,"Lorenzo","Keller",FALSE,FALSE,1973,101845.834682291
"2001",0,5,"Christian","Bevier",FALSE,FALSE,1969,106624.73260771
"2002",1,6,"Suhaila","al-Noori",FALSE,FALSE,1939,23469.5456601631
"2003",1,2,"Sue Lynn","Nguyen",FALSE,FALSE,1997,38604.5033882349
"2004",1,2,"Jasmine","Linscome",FALSE,FALSE,1977,103386.084395771
"2005",0,5,"Gatlenn","Sebring",FALSE,FALSE,1976,96355.4025644555
"2006",0,5,"Hunter","Sklyarova",FALSE,FALSE,1976,91174.4911627873
"2007",0,1,"Cade","Denning",FALSE,FALSE,1963,107552.87326818
"2008",1,6,"Shaimaaa","al-Malek",FALSE,FALSE,1971,133704.106508439
"2009",1,4,"Sienna","Talamantes Garcia",FALSE,FALSE,1972,114645.874089197
"2010",0,3,"Daniel","Napue",FALSE,FALSE,1929,5070.7708994795
"2011",1,4,"Haley","Perez Najera",FALSE,FALSE,1944,40134.9295006492
"2012",1,4,"Breanna","Acevedo",FALSE,FALSE,1975,115781.240711624
"2013",1,2,"Catarina","Moua",FALSE,FALSE,1998,36786.9750130144
"2014",1,6,"Raihaana","al-Tawil",FALSE,FALSE,1996,37375.568229112
"2015",0,3,"Joshua","Deeming",FALSE,FALSE,1979,81250.0153017689
"2016",1,6,"Kabeera","el-Basher",FALSE,FALSE,1989,48797.9148471376
"2017",0,3,"Samuel","Lee-Campbell",FALSE,FALSE,1969,107786.210757066
"2018",1,2,"Hannah","Nicolopoulos",FALSE,FALSE,2002,38027.4848040819
"2019",0,3,"Terrence","Gill",FALSE,FALSE,1935,11530.7935608466
"2020",0,3,"Jeremiah","Turner",FALSE,FALSE,1944,33355.1334973575
"2021",0,3,"Endrias","Joiner",FALSE,FALSE,1973,101844.663739065
"2022",0,3,"Jorden","Clark",FALSE,FALSE,1969,103556.359311954
"2023",1,4,"Aileen","Huerena Jr",FALSE,FALSE,1982,87305.8544586741
"2024",0,5,"Austin","Mcdonald",FALSE,FALSE,1951,62894.5776555315
"2025",0,5,"Matthew","Petrarca",FALSE,FALSE,1956,80860.7487689351
"2026",1,4,"Connie","Mendez",FALSE,FALSE,1984,79216.7925560315
"2027",1,6,"Sajaa","al-Fahs",FALSE,FALSE,1933,10806.4205601835
"2028",1,2,"Kathryn","Patria",FALSE,FALSE,1952,71715.5793762215
"2029",1,6,"Shabeeba","al-Salama",FALSE,FALSE,1993,36306.9139670654
"2030",1,6,"Shahaama","el-Ayoub",FALSE,FALSE,1923,2275.3994327235
"2031",0,1,"Carl","Abrams",FALSE,FALSE,1986,59488.3756559946
"2032",0,3,"Randall","Trammell",FALSE,FALSE,1962,101175.363812992
"2033",1,4,"Mikyla","Bilbao",FALSE,FALSE,1955,98147.115374567
"2034",1,6,"Mudrika","al-Mahmud",FALSE,FALSE,1991,42635.3958827337
"2035",1,6,"Najlaa","el-Kazemi",FALSE,FALSE,1998,33771.22809948
"2036",0,1,"Everett","Poyer",FALSE,FALSE,1994,30787.1016276686
"2037",1,6,"Najwa","al-Khawaja",FALSE,FALSE,1977,98864.9580073954
"2038",1,2,"Tatiana","Shelton",FALSE,FALSE,1933,11103.5756524217
"2039",1,2,"Hanako","Brunson",FALSE,FALSE,1959,99951.7415356883
"2040",0,5,"Matthew","Breazeale",FALSE,FALSE,1935,12067.0261407855
"2041",0,5,"James","Gracie",FALSE,FALSE,1977,89009.7776579671
"2042",1,2,"Gurpreet","Pfannenstiel",FALSE,FALSE,1922,1702.88861229976
"2043",1,4,"Alysa","Barrientos",FALSE,FALSE,1946,47622.2501974851
"2044",0,1,"Parker","Warren",FALSE,FALSE,1970,100988.322912355
"2045",1,4,"Lucila","Gonzalez-Lobatos",FALSE,FALSE,1944,40787.1642113297
"2046",0,5,"Robert","Osbment",FALSE,FALSE,1927,3490.43672170766
"2047",0,5,"Ian","Burton",FALSE,FALSE,1972,95684.9504567385
"2048",1,4,"Kathryn","Velazquez",FALSE,FALSE,1995,35425.3732153203
"2049",0,1,"Dakota","Mihalovic",FALSE,FALSE,1990,41659.4067913972
"2050",1,2,"Van","Costelo",FALSE,FALSE,1969,127763.311609888
"2051",1,4,"Brianna","Cerceda",FALSE,FALSE,1982,81978.5776753338
"2052",0,1,"Andrew","Conover",FALSE,FALSE,1934,10524.261720698
"2053",1,4,"Maggie","Lopez Meza",FALSE,FALSE,1998,36455.5914991326
"2054",0,1,"Klayson","Maldonado",FALSE,FALSE,1944,33680.7295217116
"2055",1,6,"Hazeela","el-Nasir",FALSE,FALSE,1997,36752.1471582303
"2056",0,3,"Antonio","Sconiers",FALSE,FALSE,1943,31239.8948781382
"2057",0,5,"Bryant","Cook",FALSE,FALSE,1947,39411.8767619439
"2058",1,4,"Maria","Link",FALSE,FALSE,1934,13425.8187517262
"2059",1,2,"Kylie","Yun",FALSE,FALSE,2003,33576.1873059244
"2060",0,5,"Cameron","Pluskett",FALSE,FALSE,1945,34144.0659357176
"2061",1,6,"Israa","al-Karam",FALSE,FALSE,1987,63268.9823663442
"2062",0,1,"Dyami","Rippy",FALSE,FALSE,1944,34714.6132006411
"2063",0,3,"Clyde","Miller",FALSE,FALSE,1934,9713.39265163667
"2064",0,5,"Dillon","Shepherd",FALSE,FALSE,1946,39519.6243378269
"2065",1,6,"Kabeera","el-Bilal",FALSE,FALSE,1962,114438.110720094
"2066",0,1,"Jace","Thomas",FALSE,FALSE,1927,3644.86951907203
"2067",0,1,"Jesse","Anderson",FALSE,FALSE,1987,54489.7696322818
"2068",1,6,"Zahra","el-Younes",FALSE,FALSE,1972,124667.582094152
"2069",1,6,"Zuhriyaa","el-Salehi",FALSE,FALSE,1975,110062.364976866
"2070",0,3,"Clarence","Morrison-Howze",FALSE,FALSE,1953,63777.4538262705
"2071",0,3,"Marcus","Broadway",FALSE,FALSE,1943,30990.806118639
"2072",1,4,"Jennifer","De La Cruz",FALSE,FALSE,1993,35171.0540201486
"2073",1,2,"Hitomi","Massie",FALSE,FALSE,1937,18290.1830440103
"2074",1,5,"Pietro","Maximoff",TRUE,TRUE,1963,59940.1755928993
"2075",0,1,"Randal","Wellington",FALSE,FALSE,1959,95200.6577660679
"2076",0,5,"Austin","Donathan",FALSE,FALSE,2004,29923.3715071133
"2077",1,4,"Malyssa","Sambel",FALSE,FALSE,1983,81012.0848791055
"2078",0,1,"Anthony","Rushdoony",FALSE,FALSE,1986,59722.799694105
"2079",1,2,"Cindy","Vasquez",FALSE,FALSE,1925,2949.59560625002
"2080",1,6,"Nadeera","al-Sattar",FALSE,FALSE,1964,125459.966926646
"2081",0,5,"Devon","Bland",FALSE,FALSE,1952,60655.587833779
"2082",1,6,"Mahfoodha","al-Rehman",FALSE,FALSE,1932,9686.02623538052
"2083",0,3,"Jalen","Williams",FALSE,FALSE,1941,23787.4208317961
"2084",1,4,"Daisy","Lerma",FALSE,FALSE,1952,78429.474607417
"2085",1,2,"Rebecca","Baker",FALSE,FALSE,1920,1193.13729178837
"2086",1,2,"Phally","Le",FALSE,FALSE,1957,104037.721971234
"2087",1,4,"Aurora","Ikeda",FALSE,FALSE,1933,11102.6046073628
"2088",1,4,"Sarah","Aranda",FALSE,FALSE,1982,81587.1391892486
"2089",0,3,"Domonik","Thompson",FALSE,FALSE,1936,12962.8319998806
"2090",0,1,"Pedro","Redshirt",FALSE,FALSE,2003,32174.1380369175
