"","gender","ethnicity","first_name","last_name","Avenger","Superhero","year_birth","income"
"2159",1,4,"Dominique","Marin",FALSE,FALSE,1936,16627.6376509148
"2160",0,1,"Olivet","Silva",FALSE,FALSE,1961,85487.9512668995
"2161",0,5,"Andrew","Wilson",FALSE,FALSE,1973,102186.513977289
"2162",0,1,"Aaron","Hudson",FALSE,FALSE,1988,41810.1277651966
"2163",0,5,"Marcus","Neumann",FALSE,FALSE,1947,39733.3430360404
"2164",1,2,"Rachel","Lor",FALSE,FALSE,1939,20317.4701713443
"2165",1,4,"Sandy","Cisneros",FALSE,FALSE,1998,30788.6347100079
"2166",0,5,"Jeffrey","Gambina",FALSE,FALSE,1990,36538.9678726874
"2167",1,2,"Dewi","Shankar",FALSE,FALSE,1946,43934.9576561547
"2168",1,2,"Maanasa","Nguyen",FALSE,FALSE,1962,104728.303201653
"2169",0,1,"Brian","Amos",FALSE,FALSE,1985,49891.9644761009
"2170",0,1,"Tylor","Bancroft",FALSE,FALSE,1959,82785.4095551026
"2171",1,4,"Yadira","Gutierrez Flores",FALSE,FALSE,1946,47078.704955394
"2172",0,1,"Blake","Embry",FALSE,FALSE,1953,61275.1766538649
"2173",0,5,"Michael","Lacy",FALSE,FALSE,1930,5235.00862563233
"2174",1,6,"Hasana","al-Bina",FALSE,FALSE,1925,2967.15650085805
"2175",1,6,"Shafaaa","el-Ishmael",FALSE,FALSE,1943,33841.8881019692
"2176",1,2,"Christina","Nguyen",FALSE,FALSE,1940,22229.8202911809
"2177",1,2,"Joei","Choe",FALSE,FALSE,1982,78549.3960394247
"2178",1,6,"Suhaila","al-Farooq",FALSE,FALSE,1932,8099.17528017921
"2179",0,1,"Mitchell","Romero",FALSE,FALSE,1982,62585.3562952199
"2180",0,5,"Joshua","Lindberg",FALSE,FALSE,1974,88431.4882683768
"2181",0,5,"Cameron","Allen",FALSE,FALSE,1929,4726.21017663988
"2182",0,3,"Michael","Gray",FALSE,FALSE,1962,94340.3003149097
"2183",0,3,"Jadrian","Bennett",FALSE,FALSE,1990,35922.9094469147
"2184",0,1,"Jay","Miller",FALSE,FALSE,1938,15589.3020013504
"2185",1,6,"Sabeeka","al-Farman",FALSE,FALSE,1933,9648.48406145349
"2186",1,4,"Selena","Padilla",FALSE,FALSE,1996,32507.7990765536
"2187",1,5,"Bruce","Wayne",FALSE,TRUE,1975,45446.7084305361
"2188",1,2,"Shauna","Dinhvu",FALSE,FALSE,1949,55761.1204646877
"2189",0,3,"Nader","Hunt",FALSE,FALSE,1944,30621.7556294053
"2190",1,2,"Maya","Wang",FALSE,FALSE,1983,76705.6758692547
"2191",0,5,"Brandon","Kashner",FALSE,FALSE,1946,36544.9850408107
"2192",1,2,"Natalie","Vijayasarathy",FALSE,FALSE,1927,3612.5575819462
"2193",0,3,"Brendan","Lee",FALSE,FALSE,1943,26088.7321451133
"2194",1,4,"Cynthia","Contreras",FALSE,FALSE,1971,125489.118927693
"2195",1,2,"Kallie","Beck-Alper",FALSE,FALSE,1961,104860.515724377
"2196",1,6,"Amaani","el-Mohammed",FALSE,FALSE,1932,7927.48941576091
"2197",1,4,"Samantha","Villa",FALSE,FALSE,1930,6202.26036667797
"2198",0,3,"Jordan","Shockley-Lowe",FALSE,FALSE,1948,39661.9393061891
"2199",1,2,"Arfa","Huang",FALSE,FALSE,1948,49185.7311910786
"2200",1,4,"Katarina","Johnston",FALSE,FALSE,1985,63208.2872747738
"2201",0,5,"Thomas","Closs",FALSE,FALSE,1996,23891.9204032153
"2202",1,6,"Habeeba","al-Ramin",FALSE,FALSE,1984,68541.9014765407
"2203",0,5,"James","Harris",FALSE,FALSE,1966,100040.108202079
"2204",1,2,"Emilee","Schwalger",FALSE,FALSE,1949,49712.3754610973
"2205",0,3,"Christopher","Zepher",FALSE,FALSE,1952,52980.6666630207
"2206",0,5,"Jacob","Chrnelich",FALSE,FALSE,1970,85708.7368403413
"2207",1,2,"Kabita","Ventura",FALSE,FALSE,1948,48475.1345118846
"2208",1,4,"Ayanna","Martinez",FALSE,FALSE,1964,113404.495206803
"2209",0,5,"Andrew","Reinschmidt",FALSE,FALSE,1997,28261.0297853686
"2210",0,5,"Tanner","Stout",FALSE,FALSE,1944,29230.2036107967
"2211",0,3,"Clayton","Hamilton",FALSE,FALSE,1975,81133.7509342328
"2212",1,6,"Nooriyya","al-Zakaria",FALSE,FALSE,1925,3148.73502653058
"2213",1,2,"Amrita","Mccarthy",FALSE,FALSE,1943,33293.4914323066
"2214",1,2,"Fane","Moua",FALSE,FALSE,1979,89993.5398061216
"2215",1,4,"Savanah Mae","Perez",FALSE,FALSE,1951,67076.2366167525
"2216",1,4,"Daphanie","Pineda",FALSE,FALSE,1957,102563.402687213
"2217",0,5,"Richard","Sroufe",FALSE,FALSE,1930,5156.0589530037
"2218",0,1,"Jason","Lamping",FALSE,FALSE,1925,2181.91955983117
"2219",1,2,"Rachel","Vang",FALSE,FALSE,1945,37949.5542652721
"2220",1,6,"Fawqiyya","al-Idris",FALSE,FALSE,1928,4355.26440670629
"2221",0,5,"Rope","Demel",FALSE,FALSE,1948,40556.9898239645
"2222",1,6,"Sadeeqa","el-Khan",FALSE,FALSE,1984,68290.3177271925
"2223",0,1,"Deion","Porambo",FALSE,FALSE,2005,27875.8249243552
"2224",0,1,"Joseph","Rivera",FALSE,FALSE,1968,88352.6188947677
"2225",0,1,"Austin","Amelkin",FALSE,FALSE,1944,27492.2877414526
"2226",0,3,"Justin","Billingsley",FALSE,FALSE,1980,69887.5444242826
"2227",0,1,"Dah'Som","Dodge",FALSE,FALSE,1995,26127.6526637518
"2228",1,6,"Ariyya","el-Soltani",FALSE,FALSE,1928,5084.49540099153
"2229",0,3,"Joshua","Williams",FALSE,FALSE,1920,997.612727470738
"2230",1,6,"Razeena","al-Farag",FALSE,FALSE,1957,93919.5310261421
"2231",1,6,"Mumina","al-Iqbal",FALSE,FALSE,1977,104428.317579602
"2232",0,3,"Curtis","Langston",FALSE,FALSE,1994,26365.3484103615
"2233",0,3,"Ater","Asberry",FALSE,FALSE,1952,55779.6057527627
"2234",1,6,"Hawraa","al-Ayoub",FALSE,FALSE,1923,1983.34702869531
"2235",1,6,"Zuhriyaa","el-Younis",FALSE,FALSE,1935,12751.6015570452
"2236",1,6,"Afeefa","el-Bacchus",FALSE,FALSE,1925,2782.71504150213
"2237",1,2,"Yushan","Mitta",FALSE,FALSE,1933,10267.6079600036
"2238",0,1,"Michel","Chester",FALSE,FALSE,1960,80678.2155117578
"2239",1,4,"Michelle","Duran-Maldonado",FALSE,FALSE,1978,89759.0557589449
"2240",0,1,"Jensen","Cook",FALSE,FALSE,1958,81702.796109993
"2241",0,1,"Morgan","Coyote",FALSE,FALSE,1935,9738.29525796502
"2242",0,3,"Sydney","Michel",FALSE,FALSE,1975,94198.0633398177
"2243",1,4,"Adina","Villarreal",FALSE,FALSE,1978,89329.6200203584
"2244",0,1,"Jonathan","Lumsden",FALSE,FALSE,1923,1597.79433266739
"2245",0,3,"Leonard","Massey",FALSE,FALSE,1955,68797.0360892038
"2246",1,4,"Cyra","Rodriguez",FALSE,FALSE,1989,48875.7724119849
"2247",1,4,"Ana","Lujan",FALSE,FALSE,1973,110819.813292994
"2248",1,4,"Alexis","Aldana",FALSE,FALSE,1922,1719.06017049608
"2249",1,2,"Pachia","Kim",FALSE,FALSE,1968,117822.351491348
"2250",1,6,"Naqiyya","el-Jalali",FALSE,FALSE,1999,36051.7113970427
"2251",1,4,"Jehimy","Gonzales",FALSE,FALSE,1923,1838.01160654226
"2252",0,3,"Trey","Durst",FALSE,FALSE,1933,8560.60656254316
"2253",1,4,"Briana","Archuleta",FALSE,FALSE,1950,57160.2755461228
"2254",1,6,"Mas'ooda","el-Rahimi",FALSE,FALSE,2002,33155.6974019043
"2255",1,4,"Peggy","Gasca",FALSE,FALSE,1971,119994.869430576
"2256",1,4,"Crystal","Moreno",FALSE,FALSE,1933,10262.9874175824
"2257",0,3,"Randall","Scott",FALSE,FALSE,1941,21526.995249619
"2258",0,5,"Alexander","Moyer",FALSE,FALSE,2000,25397.831031944
"2259",0,1,"Marques","Benally",FALSE,FALSE,2004,27573.2950438969
"2260",1,4,"Danae","Lopez",FALSE,FALSE,1936,13616.8893133556
"2261",1,6,"Shafeeqa","al-Khalil",FALSE,FALSE,1997,31816.418437218
"2262",0,1,"Michael","Roberts",FALSE,FALSE,1980,67185.0980781272
"2263",1,6,"Naseema","al-Dada",FALSE,FALSE,1975,111486.310828853
"2264",1,2,"Sahej","Chu",FALSE,FALSE,1941,25317.5183785578
"2265",0,3,"Tavaughn","Gary",FALSE,FALSE,1944,26366.8389438024
"2266",0,5,"Christopher","Mcclure",FALSE,FALSE,1985,52198.4345863859
"2267",0,3,"Anthony","Howard",FALSE,FALSE,1937,13557.9640117982
"2268",1,2,"Angela","Chi",FALSE,FALSE,1984,72267.8578637864
"2269",1,2,"Marissa","Le",FALSE,FALSE,2001,32479.598448588
"2270",0,5,"Matthew","Edwards",FALSE,FALSE,1951,53609.9692533671
"2271",1,2,"Melissa","Nycum",FALSE,FALSE,1956,84154.7643403013
"2272",0,5,"Jackson","Shipley",FALSE,FALSE,1932,6367.35288312473
"2273",0,3,"Stuart","Burton",FALSE,FALSE,1940,19707.9709808647
"2274",1,6,"Rif'a","el-Sawaya",FALSE,FALSE,1943,33551.7685053554
"2275",1,4,"Karina","Zaragoza",FALSE,FALSE,1934,11858.3174063991
"2276",1,2,"Virrilyn","Baek",FALSE,FALSE,1922,1607.23464384219
"2277",1,6,"Waliyya","el-Huq",FALSE,FALSE,1940,24967.5951345692
"2278",0,5,"Sean","Searock",FALSE,FALSE,2005,28224.8465407624
"2279",1,2,"Sarah","Mcnew",FALSE,FALSE,1997,32586.1100990661
"2280",1,6,"Saahira","el-Malak",FALSE,FALSE,1958,90807.3100112456
"2281",0,5,"Spencer","Turner",FALSE,FALSE,1981,65354.9671697674
"2282",1,6,"Ghaada","al-Mona",FALSE,FALSE,1936,14427.8648662099
"2283",1,4,"Ivette","Rosales",FALSE,FALSE,1989,51506.9787993278
"2284",1,2,"Saje","Richy",FALSE,FALSE,1982,86718.4887024403
"2285",1,2,"Kanani","Taase",FALSE,FALSE,1973,113224.561234427
"2286",1,4,"Briana","Bachicha",FALSE,FALSE,1977,89360.6203672806
"2287",1,4,"Juliana","Garcia",FALSE,FALSE,1970,110253.863185989
"2288",1,4,"Rubie","Rayas",FALSE,FALSE,2003,34160.4790516806
"2289",0,3,"Michael","Fitchett",FALSE,FALSE,1942,24802.3286376714
"2290",1,2,"Rachel","Yan",FALSE,FALSE,1976,100145.27752895
"2291",1,4,"Biridiana","Rodriguez",FALSE,FALSE,1936,14652.9553091094
"2292",1,6,"Lubna","el-Rasheed",FALSE,FALSE,1955,81044.9919643997
"2293",1,4,"Ana","Sotelo",FALSE,FALSE,1995,29308.2049255535
"2294",0,5,"Dustin","Engman",FALSE,FALSE,1959,78119.5503529497
"2295",0,1,"Claudio","Rentie",FALSE,FALSE,1997,28715.2711647957
"2296",0,3,"Steven","Wilkerson",FALSE,FALSE,1968,93391.9842407783
"2297",1,2,"Julia","Kang",FALSE,FALSE,1920,1080.47147525854
"2298",1,4,"Monica","Briones",FALSE,FALSE,1936,15650.8013893748
"2299",1,6,"Shakoora","al-Akbari",FALSE,FALSE,1954,72321.8575584658
"2300",0,5,"Thomas","Holden",FALSE,FALSE,1944,28916.7549535088
"2301",0,3,"Elijah","Brown",FALSE,FALSE,1997,25178.5104536188
"2302",0,1,"Kursh","Black",FALSE,FALSE,1958,77532.8022480394
"2303",1,6,"Sultana","al-Beshara",FALSE,FALSE,1972,110486.537335935
"2304",0,3,"Myles","Searles",FALSE,FALSE,1959,79912.0322710786
"2305",1,6,"Zeena","el-Azzam",FALSE,FALSE,1960,100202.756231194
"2306",1,6,"Ghaidaa","el-Tahir",FALSE,FALSE,2003,33665.4820408461
"2307",1,2,"Kayanna","Heideman",FALSE,FALSE,1963,100125.534686224
"2308",0,5,"Dustin","Oltrogge",FALSE,FALSE,1935,10489.144896168
"2309",1,4,"Michelle","Alvarez-Montano",FALSE,FALSE,1933,9049.99624457514
"2310",1,2,"Jazmine","Del Rosario",FALSE,FALSE,1982,75041.1942908279
"2311",0,5,"Cody","Carande",FALSE,FALSE,1945,34093.8793364178
"2312",1,6,"Maimoona","el-Jamil",FALSE,FALSE,1941,26520.6757023571
"2313",0,1,"Rhemedio","Chapa",FALSE,FALSE,1991,31323.3848261895
"2314",0,5,"Matthew","Herod",FALSE,FALSE,1994,28986.6353419458
"2315",1,2,"Thi Mai","Kodama",FALSE,FALSE,1930,6434.38388044066
"2316",0,3,"Kristopher","Bradley",FALSE,FALSE,1989,40239.4246982663
"2317",0,1,"Ty","Schenally",FALSE,FALSE,1957,76522.2194372723
"2318",0,1,"Dallas","Hunt",FALSE,FALSE,1950,48295.2981800715
"2319",1,2,"Saraswoti","Grasso",FALSE,FALSE,1926,3411.69181295365
"2320",1,4,"Jaquelyn","Serrano Cano",FALSE,FALSE,1988,49615.9467259841
"2321",0,1,"Issac","Stiens",FALSE,FALSE,1983,58281.9610080495
"2322",0,1,"Derek","Hernandez",FALSE,FALSE,1973,83186.6156465422
"2323",1,6,"Sadeeda","el-Yousif",FALSE,FALSE,1957,87333.7651782511
"2324",0,1,"Richard","Running-Rabbit",FALSE,FALSE,1944,33353.278945515
"2325",1,2,"Neari","Li",FALSE,FALSE,1938,17093.332761762
"2326",1,6,"Noora","al-Hashim",FALSE,FALSE,1969,128111.025901597
"2327",0,3,"Stephon","Yarbrough",FALSE,FALSE,1951,48131.9947571178
"2328",0,5,"Kyle-Michael","Stafsholt",FALSE,FALSE,1955,63524.3424720567
"2329",0,1,"Clint","Whyte",FALSE,FALSE,1983,67009.0312722968
"2330",1,2,"Christina","Wesolowski",FALSE,FALSE,1976,111039.632948034
"2331",1,6,"Sahar","el-Meer",FALSE,FALSE,1940,24742.5459437369
"2332",0,1,"David","Raghuraman",FALSE,FALSE,1967,90908.5389536103
"2333",0,5,"Austin","Bebo",FALSE,FALSE,1976,84860.8270498526
"2334",0,3,"Ernie","Wright-Graham",FALSE,FALSE,1959,77347.9462811543
"2335",1,2,"Yu Ling","Macdougall",FALSE,FALSE,1970,117525.146566702
"2336",0,1,"Everett","John",FALSE,FALSE,1963,94055.9080041659
"2337",0,5,"Ian","Rovnan",FALSE,FALSE,1955,65890.9871348204
"2338",0,1,"Michael","Lasota",FALSE,FALSE,1921,1065.08946114018
"2339",1,4,"Damaris","Taylor",FALSE,FALSE,1980,81107.509448834
"2340",0,5,"Jacob","Medberry",FALSE,FALSE,1967,95320.9343774549
"2341",1,2,"Zia","Shen",FALSE,FALSE,1982,79728.0894481781
"2342",1,4,"Elsie","Farias",FALSE,FALSE,1983,72132.8528467482
"2343",1,6,"Muneera","al-Edris",FALSE,FALSE,1976,100568.797437016
"2344",1,2,"Nomin","Yoshimura",FALSE,FALSE,1993,30828.1279220448
"2345",0,3,"Eric","Steusloff",FALSE,FALSE,1936,12327.9423960105
"2346",0,5,"Kevin","Moses",FALSE,FALSE,1973,97496.6913799821
"2347",0,1,"David","Martinez",FALSE,FALSE,2003,25881.4953716234
"2348",1,2,"Rachel","Daugherty",FALSE,FALSE,1937,16754.6744199315
"2349",1,6,"Aasiya","al-Ibrahim",FALSE,FALSE,1982,78000.2200597837
"2350",0,5,"Michael","Krivanek",FALSE,FALSE,1950,50488.0988067302
"2351",1,2,"Danielle","Periquet",FALSE,FALSE,1923,2004.45703138454
"2352",1,4,"Brielle","Olivas Gonzalez",FALSE,FALSE,1963,101310.378490648
"2353",1,4,"Nesbly","Olmstead",FALSE,FALSE,1988,49711.36291567
"2354",1,4,"Tanya","Garcia",FALSE,FALSE,1928,4533.13884744923
"2355",0,5,"Patrick","Kroschel",FALSE,FALSE,1924,1909.57400170466
"2356",0,3,"Austin","Davis",FALSE,FALSE,1964,94264.3846860388
"2357",1,4,"Emma","Martinez",FALSE,FALSE,1928,4950.36895776375
"2358",1,2,"Victoria","Davis",FALSE,FALSE,1972,116183.518015331
"2359",0,1,"Zachary","Werth",FALSE,FALSE,1983,63687.3396316961
"2360",0,3,"Raheim","Fahey",FALSE,FALSE,1956,74196.2884523027
"2361",0,5,"Matthew","Jaeger",FALSE,FALSE,1923,1678.40254382551
"2362",0,3,"Samuel","Sanders",FALSE,FALSE,1985,49876.814598911
"2363",0,1,"Tsinnijinnie","King",FALSE,FALSE,1923,1686.29383229963
"2364",0,5,"Austin","Balch",FALSE,FALSE,1928,3992.2972265918
"2365",1,2,"Jasmine","Reyes",FALSE,FALSE,1999,36312.0711892638
"2366",1,6,"Nada","el-Abu",FALSE,FALSE,1989,47592.6739637576
"2367",0,3,"Glenn","Lee",FALSE,FALSE,1963,89410.7688576344
"2368",1,4,"Sydney","Villarreal",FALSE,FALSE,1920,1161.64632835332
"2369",1,2,"Neha","Han",FALSE,FALSE,1997,32800.9492195776
"2370",0,5,"Trent","Moore",FALSE,FALSE,1989,35371.7866986163
"2371",0,1,"Santos","Hale",FALSE,FALSE,2002,28282.3582986435
"2372",0,1,"Jonathan","Lightfoot",FALSE,FALSE,1964,92931.9285206608
"2373",1,4,"Abigail","Ceballos",FALSE,FALSE,1940,23290.3032948251
"2374",0,1,"Anthony","White Bear",FALSE,FALSE,1970,92271.5550879692
"2375",0,1,"William","Lewis",FALSE,FALSE,2002,26787.8106561564
"2376",1,4,"Ossiris","Carrillo",FALSE,FALSE,1983,72029.9995188895
"2377",0,1,"Gavin","Swift",FALSE,FALSE,1965,93997.3358780723
"2378",0,5,"Dillon","Corsentino",FALSE,FALSE,1959,82224.1632198268
"2379",1,2,"Aisha","Butler",FALSE,FALSE,1987,60713.344429897
"2380",0,1,"Cody","Myers",FALSE,FALSE,1965,96624.3074090504
"2381",0,1,"Joseph","Hodge",FALSE,FALSE,1956,68044.7897754137
"2382",0,3,"William","Bridges",FALSE,FALSE,1993,26547.2790813426
"2383",1,2,"Grace","Dam",FALSE,FALSE,1961,93295.9051457999
"2384",1,6,"Nadeera","el-Taheri",FALSE,FALSE,1961,104513.718421785
"2385",0,1,"Austin","Bailey",FALSE,FALSE,1992,28373.3486390311
"2386",0,5,"Simon","Williams",TRUE,TRUE,1966,43453.8113279268
"2387",1,6,"Turfa","al-Mahmood",FALSE,FALSE,1942,27201.954719055
"2388",1,6,"Radwa","al-Fadel",FALSE,FALSE,1985,64777.3278307122
"2389",1,6,"Aasiya","el-Shaban",FALSE,FALSE,1999,34830.3088953032
"2390",1,6,"Aasima","el-Elbaz",FALSE,FALSE,1958,88187.5202600772
"2391",0,5,"Jonathan","Long",FALSE,FALSE,1970,99553.3639155535
"2392",1,4,"Chanel","Aragon",FALSE,FALSE,1997,34467.7479281101
"2393",1,6,"Rihaab","el-Hussein",FALSE,FALSE,1987,53172.5349998711
"2394",0,1,"Joseph","Welsh",FALSE,FALSE,1986,47645.3161621368
"2395",1,2,"Tera","Trinh",FALSE,FALSE,1926,3341.05496311912
"2396",0,5,"Richard","Pfister",FALSE,FALSE,1937,12983.3217843526
"2397",1,6,"Sanaaa","al-Sharaf",FALSE,FALSE,1952,66711.7403969815
"2398",1,6,"Waseema","al-Hameed",FALSE,FALSE,1953,71614.4891036989
"2399",1,4,"Olivia","Meraz",FALSE,FALSE,1936,15251.2413619371
"2400",0,3,"Tayvon","Wallace",FALSE,FALSE,1930,5607.8240262525
"2401",1,2,"Miranda","Bohol",FALSE,FALSE,1956,88391.1168363879
"2402",0,3,"Joshua","Moore",FALSE,FALSE,1956,66363.8450979587
"2403",1,6,"Mumina","el-Selim",FALSE,FALSE,1949,53869.9874801629
"2404",1,6,"Izza","el-Karimi",FALSE,FALSE,1991,37704.9845474354
"2405",1,4,"Denisse","Castillo",FALSE,FALSE,1987,55656.4080778884
"2406",1,4,"Marisol","Barragan",FALSE,FALSE,1949,55254.3831742009
"2407",0,5,"Joshua","James",FALSE,FALSE,1995,26118.3920600625
"2408",1,4,"Lexus","Lopez",FALSE,FALSE,1974,108770.578901567
"2409",0,1,"Tyler","Billings",FALSE,FALSE,1940,19776.5018461052
"2410",0,5,"Jared","Wright",FALSE,FALSE,1983,60790.8527288598
"2411",1,6,"Aadila","el-Nazir",FALSE,FALSE,1975,97330.3130313298
"2412",0,5,"Jonathan","Denbow",FALSE,FALSE,1962,85047.4334032682
"2413",0,3,"Brian","Kellum",FALSE,FALSE,1974,88013.556719376
"2414",0,1,"Jacob","Perkins",FALSE,FALSE,1931,5635.15006299135
"2415",0,5,"Kyle","Kehiayan-Schimpff",FALSE,FALSE,2003,28700.4068688399
"2416",1,6,"Jeelaan","al-Azzi",FALSE,FALSE,1946,39572.3587818571
"2417",0,1,"Bret","Kuebler",FALSE,FALSE,2005,25614.6228155813
"2418",1,4,"Ericka","Medina",FALSE,FALSE,2000,32941.5153600711
"2419",1,4,"Angela","Pagliuso",FALSE,FALSE,1959,90263.0816591744
"2420",0,5,"Jackson","Osborn",FALSE,FALSE,1955,63973.9205201962
"2421",0,1,"Tecumseh","Deere",FALSE,FALSE,1940,19638.1282102366
"2422",0,5,"Parker","Short",FALSE,FALSE,1934,9735.0256820597
"2423",0,3,"Jaylen","Hunter",FALSE,FALSE,1945,32064.2245204325
"2424",0,1,"Canion","Mason",FALSE,FALSE,2001,29534.9240526469
"2425",0,5,"Tanner","Maestas",FALSE,FALSE,1944,29626.77458132
"2426",1,6,"Naseefa","al-Sattar",FALSE,FALSE,1936,14854.6755155136
"2427",0,3,"Dorian","Franklin",FALSE,FALSE,1992,27776.6960436883
"2428",0,1,"Brandon","Gonzales",FALSE,FALSE,1941,20639.3337556778
"2429",0,1,"Isiah","Cone",FALSE,FALSE,1998,25629.8728713453
"2430",1,6,"Naseefa","el-Matar",FALSE,FALSE,1989,43379.8978415001
"2431",1,4,"Erika","Gomez",FALSE,FALSE,1967,106122.202497503
"2432",0,3,"Dominique","Mcneil",FALSE,FALSE,1922,1387.7291246661
"2433",1,6,"Nadiyya","el-Salih",FALSE,FALSE,1927,3767.57592201334
"2434",1,2,"Tchuen-Yi","Wong",FALSE,FALSE,1994,32817.8191035138
"2435",0,1,"Aric","Agan",FALSE,FALSE,1973,87157.8152804083
"2436",0,1,"Jared","Huitt",FALSE,FALSE,1957,74528.711639452
"2437",1,4,"Santana","Gigliotti",FALSE,FALSE,1934,11423.3174019889
"2438",0,3,"Dante","Banks",FALSE,FALSE,1992,28745.5653077841
"2439",0,3,"Joshua","Tasby",FALSE,FALSE,1943,26801.8566008473
"2440",1,4,"Nancy","Rodriguez",FALSE,FALSE,1963,116045.685990566
"2441",0,3,"Katrell","Squalls",FALSE,FALSE,1972,91545.7413433186
"2442",1,4,"Salena","Perez",FALSE,FALSE,1984,72659.6560558107
"2443",1,6,"Anbara","al-Sheikh",FALSE,FALSE,1985,65953.8714306028
"2444",1,4,"Maria","Jaques",FALSE,FALSE,1922,1671.10234027865
"2445",1,6,"Manaal","al-Khatib",FALSE,FALSE,1991,42686.5932596215
"2446",0,5,"Chasen","Perley",FALSE,FALSE,1958,77999.6215540039
"2447",1,4,"Flor","Bautista",FALSE,FALSE,1952,74223.0265181152
"2448",1,6,"Nawfa","al-Malek",FALSE,FALSE,1971,118226.054372242
"2449",1,2,"Maya","Gheewala",FALSE,FALSE,1996,33132.8825803315
"2450",1,2,"Jing","Lyman",FALSE,FALSE,1993,37393.8691131542
"2451",1,2,"Claire","Nguyen",FALSE,FALSE,1981,80115.49320697
"2452",1,4,"Kaitlyn","Alvarado",FALSE,FALSE,1933,10264.8934483781
"2453",1,2,"Victoria","Deguzman",FALSE,FALSE,1939,22103.6909136064
"2454",0,3,"Gregory","Holland",FALSE,FALSE,1983,59978.1258265091
"2455",0,3,"Eli","Douglas",FALSE,FALSE,1953,56182.9060336068
"2456",0,1,"Derrik","Carruthers",FALSE,FALSE,1950,49927.0913817648
"2457",1,2,"Tina","Bhattarai",FALSE,FALSE,1941,28125.2448237972
"2458",0,5,"Michael","Moore",FALSE,FALSE,1968,90994.4747558514
"2459",0,5,"Colin","Taylor",FALSE,FALSE,1943,25193.8092501278
"2460",0,5,"Tristin","Liebmann",FALSE,FALSE,1965,84775.4728246373
"2461",0,3,"Ahmad","Harmon",FALSE,FALSE,1938,16388.3131445934
"2462",1,2,"Victoria","Reed",FALSE,FALSE,1999,34446.7263977425
"2463",1,4,"Hope","Dominguez",FALSE,FALSE,1921,1337.78001065701
"2464",1,2,"Hyo","Burd",FALSE,FALSE,1948,53326.6050337694
"2465",1,2,"Saman","Nguyen",FALSE,FALSE,2005,30543.5493347635
"2466",1,6,"Saabira","el-Faris",FALSE,FALSE,1996,36943.0672647722
"2467",1,6,"Gaitha","el-Mohammadi",FALSE,FALSE,1987,61266.6392335513
"2468",1,4,"Savannah","Marez",FALSE,FALSE,1979,91441.2252039153
"2469",0,1,"Michael","Lopez",FALSE,FALSE,1979,66179.9990632843
"2470",1,2,"Sannah","Livingston",FALSE,FALSE,1988,46147.7674573331
"2471",0,1,"Christopher","Boulier",FALSE,FALSE,1925,2507.30860205762
"2472",0,1,"Charles","Holiday",FALSE,FALSE,1940,19706.7008780755
"2473",0,5,"Dylan","Hammel",FALSE,FALSE,1998,27980.4356426977
"2474",0,1,"Sky","Alkire",FALSE,FALSE,1925,2396.12045351741
"2475",0,3,"Chaysen","Fields",FALSE,FALSE,1964,97898.7821226346
"2476",1,4,"Aide","Garfio",FALSE,FALSE,1931,7295.05696201704
"2477",1,2,"Yuri","Elpuz",FALSE,FALSE,1992,34698.8484256209
"2478",0,3,"Jeremiah","Brown",FALSE,FALSE,1981,65541.1372497047
"2479",0,1,"Joshua","Holt",FALSE,FALSE,1944,27690.6667868414
"2480",1,4,"Jericho","De La Cruz",FALSE,FALSE,1982,79803.7694148276
"2481",0,5,"Sean","Burr",FALSE,FALSE,1999,27163.0700357989
"2482",1,2,"Sugar","Lhamo",FALSE,FALSE,1938,19232.0879666249
"2483",0,1,"Adam","Ballard",FALSE,FALSE,1969,90696.1793740348
"2484",0,3,"Dejuan","Hammond",FALSE,FALSE,1931,5983.96486712348
"2485",0,3,"Anwar","Mason",FALSE,FALSE,1926,2711.2193069236
"2486",0,1,"Blain","Mickelson",FALSE,FALSE,1989,39214.6473513468
"2487",1,4,"Angel","Alderete Perez",FALSE,FALSE,1965,115933.446253594
"2488",0,5,"Nicholas","Roberts",FALSE,FALSE,1977,81606.9105954409
"2489",0,3,"Nolan","Mcqueary",FALSE,FALSE,1985,53177.8075084291
"2490",1,4,"Hilda","Trujillo",FALSE,FALSE,2000,36068.7347656204
"2491",0,1,"Joseph","James",FALSE,FALSE,1959,82995.972033743
"2492",1,2,"Safiya","Ostrow",FALSE,FALSE,1921,1357.6098417217
"2493",0,1,"Paul","Martinez",FALSE,FALSE,1990,37255.9803326436
"2494",1,4,"Cynthia","Fry-Saucedo",FALSE,FALSE,1924,2507.78213412325
"2495",0,3,"Taji","Williams",FALSE,FALSE,1937,13287.2253594897
"2496",0,1,"Phillip","Martinez",FALSE,FALSE,2000,29145.3684415319
"2497",1,6,"Sitaara","el-Ismail",FALSE,FALSE,1993,33773.2365651959
"2498",0,1,"Andrew","Hollis",FALSE,FALSE,1980,74340.9626236799
"2499",1,2,"Ngoc","Tran",FALSE,FALSE,1926,3271.21815489618
"2500",0,5,"Devin","O'Dowd-White",FALSE,FALSE,2001,25116.2689566658
"2501",1,2,"Sarah","Do",FALSE,FALSE,1999,32112.3748963916
"2502",0,3,"Ari'Yon","Mcgee",FALSE,FALSE,1985,48633.7483219408
"2503",0,5,"Kurt","Clark Martin",FALSE,FALSE,1970,92044.5602270367
"2504",1,4,"Ana Daissy","Aguirre",FALSE,FALSE,1973,105935.864772003
